                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                0.92921,                0.50299,                 0.9731,                0.92204,                0.93736,                 0.9538,                0.70431,                0.98911,                 0.4648,                 1.0143,               0.001175,               0.001175,               0.001175
                    128,                0.92227,                0.49604,                0.97092,                 0.9278,                0.91499,                0.95189,                0.70486,                0.98716,                0.46218,                 1.0156,              0.0011684,              0.0011684,              0.0011684
                    129,                0.93128,                0.49943,                0.97286,                0.92871,                 0.9038,                0.93975,                0.68072,                 1.0176,                0.49236,                 1.0375,              0.0011618,              0.0011618,              0.0011618
                    130,                0.92142,                0.50255,                0.97422,                0.93621,                0.92841,                0.95578,                0.70281,                0.98851,                0.46686,                 1.0143,              0.0011552,              0.0011552,              0.0011552
                    131,                0.92079,                0.50139,                0.97462,                0.92737,                0.92394,                 0.9597,                0.71234,                0.97497,                 0.4647,                 1.0063,              0.0011486,              0.0011486,              0.0011486
                    132,                0.91286,                0.49101,                0.97003,                0.93562,                0.93736,                0.96208,                0.70605,                0.99426,                0.45502,                  1.016,               0.001142,               0.001142,               0.001142
                    133,                0.89737,                0.47789,                0.96276,                 0.9378,                 0.9217,                0.95616,                0.70961,                0.97982,                0.45736,                 1.0131,              0.0011354,              0.0011354,              0.0011354
                    134,                0.90274,                0.49517,                0.96403,                0.93549,                0.91723,                0.95872,                0.70966,                0.98575,                 0.4629,                 1.0102,              0.0011288,              0.0011288,              0.0011288
                    135,                0.92474,                0.50174,                0.96896,                0.93043,                0.92746,                0.95505,                0.71364,                0.98966,                0.46322,                 1.0164,              0.0011222,              0.0011222,              0.0011222
                    136,                0.91982,                0.49032,                0.97009,                0.92948,                0.94355,                0.96561,                0.71844,                 0.9777,                0.45697,                 1.0009,              0.0011156,              0.0011156,              0.0011156
                    137,                0.88279,                0.47778,                0.95769,                0.93474,                0.92841,                0.95818,                0.70927,                0.98749,                0.45293,                  1.012,               0.001109,               0.001109,               0.001109
                    138,                0.89825,                 0.4867,                0.96261,                0.93738,                0.94407,                0.96102,                0.71631,                0.96699,                0.44993,                 1.0018,              0.0011024,              0.0011024,              0.0011024
                    139,                0.89984,                0.48165,                0.96302,                0.94794,                0.94407,                0.96578,                0.71382,                0.97556,                0.43903,                 1.0026,              0.0010958,              0.0010958,              0.0010958
                    140,                0.89555,                0.47809,                0.96117,                0.95415,                0.93109,                0.96357,                0.70999,                0.98405,                0.44313,                  1.008,              0.0010892,              0.0010892,              0.0010892
                    141,                0.88118,                0.47888,                0.96046,                0.94799,                0.91499,                0.95463,                0.69745,                0.99349,                0.45927,                 1.0106,              0.0010826,              0.0010826,              0.0010826
                    142,                0.90101,                0.48141,                 0.9613,                0.94416,                0.93065,                0.96155,                0.71348,                0.97244,                0.44897,                0.99447,               0.001076,               0.001076,               0.001076
                    143,                0.88837,                0.47341,                0.96084,                0.93471,                0.92841,                0.95708,                0.71106,                0.96689,                0.45812,                 1.0003,              0.0010694,              0.0010694,              0.0010694
                    144,                0.89219,                0.48598,                0.96159,                 0.9381,                0.93065,                 0.9568,                0.71406,                0.96623,                0.44166,                 1.0029,              0.0010628,              0.0010628,              0.0010628
                    145,                0.87944,                0.47278,                0.95548,                0.93452,                 0.9396,                0.96294,                0.71951,                0.96072,                0.43664,                 0.9982,              0.0010562,              0.0010562,              0.0010562
                    146,                0.90092,                0.48167,                0.96098,                0.94238,                0.91723,                0.95464,                0.71257,                0.97017,                0.44758,                0.99642,              0.0010496,              0.0010496,              0.0010496
                    147,                0.89525,                0.47825,                0.96075,                0.94049,                0.91923,                0.95594,                0.71059,                0.97596,                0.44838,                 1.0057,               0.001043,               0.001043,               0.001043
                    148,                0.90475,                0.48611,                0.96118,                0.95047,                0.91723,                0.95692,                0.70934,                0.97389,                0.44429,                 1.0052,              0.0010364,              0.0010364,              0.0010364
                    149,                0.88389,                0.47541,                0.95755,                0.93221,                0.92617,                0.96177,                 0.7219,                0.96071,                0.44614,                0.99879,              0.0010298,              0.0010298,              0.0010298
                    150,                0.87649,                0.47236,                0.94828,                0.93083,                0.93328,                0.96114,                0.71849,                0.96974,                0.44523,                0.99953,              0.0010232,              0.0010232,              0.0010232
                    151,                0.88437,                0.47042,                0.95343,                0.95119,                0.91557,                0.95924,                0.72083,                0.95477,                0.44576,                0.99487,              0.0010166,              0.0010166,              0.0010166
                    152,                0.87531,                0.47374,                0.95399,                0.94514,                0.92503,                0.96267,                0.72372,                0.95425,                0.43895,                0.99437,                0.00101,                0.00101,                0.00101
                    153,                 0.8776,                0.47133,                0.95128,                0.93164,                0.92841,                0.95656,                0.70821,                0.96925,                0.44497,                 1.0012,              0.0010034,              0.0010034,              0.0010034
