                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                0.99249,                 0.5406,                 1.0123,                 0.8951,                0.93271,                0.94671,                0.67453,                 1.0689,                0.51897,                  1.047,               0.000317,               0.000317,               0.000317
                     88,                 0.9849,                 0.5311,                 1.0008,                0.90815,                0.94057,                0.95489,                0.68608,                  1.051,                0.51438,                 1.0292,              0.0002972,              0.0002972,              0.0002972
                     89,                0.96999,                0.52352,                0.99056,                0.91737,                0.93271,                0.95795,                 0.6886,                 1.0508,                0.51509,                 1.0237,              0.0002774,              0.0002774,              0.0002774
                     90,                   0.96,                0.52193,                 0.9869,                 0.9027,                0.93039,                0.95236,                0.68997,                 1.0358,                 0.5097,                 1.0201,              0.0002576,              0.0002576,              0.0002576
                     91,                0.93602,                0.48172,                0.99281,                0.90103,                0.92938,                0.95289,                0.67919,                  1.062,                 0.5257,                 1.0308,              0.0002378,              0.0002378,              0.0002378
                     92,                0.92951,                0.46613,                0.98302,                0.92374,                0.92749,                0.95533,                0.68839,                 1.0532,                0.51437,                 1.0278,               0.000218,               0.000218,               0.000218
                     93,                 0.9157,                0.47247,                0.98216,                0.93226,                0.92601,                0.96007,                0.69818,                 1.0542,                0.50516,                 1.0276,              0.0001982,              0.0001982,              0.0001982
                     94,                0.91038,                0.45363,                0.97304,                0.90274,                0.94664,                0.95983,                 0.6976,                 1.0482,                 0.5096,                 1.0274,              0.0001784,              0.0001784,              0.0001784
                     95,                 0.9079,                0.45866,                0.97824,                0.92785,                0.92494,                0.96025,                0.69841,                 1.0379,                0.49674,                   1.02,              0.0001586,              0.0001586,              0.0001586
                     96,                0.90245,                0.44947,                0.98018,                0.92647,                0.93551,                0.95933,                0.70135,                  1.031,                0.49065,                 1.0156,              0.0001388,              0.0001388,              0.0001388
                     97,                0.90143,                0.45435,                0.97446,                0.91994,                0.93313,                 0.9612,                0.70275,                 1.0332,                0.49315,                  1.019,               0.000119,               0.000119,               0.000119
                     98,                0.90592,                0.45811,                0.97865,                0.93534,                0.93968,                0.96246,                0.70149,                 1.0234,                0.49338,                 1.0144,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.90809,                0.45416,                0.97878,                0.92462,                 0.9392,                 0.9632,                0.70478,                 1.0224,                0.49325,                 1.0122,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.90806,                0.45583,                0.97617,                0.93067,                0.93432,                0.96347,                0.70997,                 1.0189,                0.48784,                 1.0112,               5.96e-05,               5.96e-05,               5.96e-05
