                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                 1.2466,                0.75911,                 1.1414,                0.87626,                0.94277,                0.95961,                0.63748,                 1.1775,                0.60449,                 1.1089,               0.007195,               0.007195,               0.007195
                     88,                 1.2156,                 0.7391,                 1.1153,                0.87581,                0.90712,                0.94935,                0.64348,                  1.158,                0.62474,                 1.0905,               0.007162,               0.007162,               0.007162
                     89,                 1.2251,                0.73326,                 1.1303,                0.85587,                0.88854,                0.93867,                0.61651,                  1.217,                0.67579,                   1.14,               0.007129,               0.007129,               0.007129
                     90,                 1.2241,                 0.7541,                 1.1286,                0.91355,                0.89164,                0.96435,                0.64086,                 1.1894,                0.60756,                  1.113,               0.007096,               0.007096,               0.007096
                     91,                 1.2062,                0.73886,                 1.1174,                0.89015,                0.90402,                0.95295,                0.64246,                 1.1843,                0.60844,                 1.1052,               0.007063,               0.007063,               0.007063
                     92,                 1.2047,                0.73892,                 1.1173,                0.90361,                 0.8997,                0.95454,                0.62806,                 1.1822,                0.62223,                 1.1171,                0.00703,                0.00703,                0.00703
                     93,                  1.214,                0.73786,                  1.118,                 0.9177,                0.86307,                0.94718,                0.63887,                 1.1659,                0.62215,                 1.1166,               0.006997,               0.006997,               0.006997
                     94,                 1.2348,                0.75066,                 1.1327,                0.89787,                0.87102,                0.94411,                0.63091,                 1.1742,                0.64115,                 1.1008,               0.006964,               0.006964,               0.006964
                     95,                  1.217,                0.73692,                 1.1179,                0.89443,                0.90093,                0.95333,                0.64715,                 1.1632,                0.60219,                 1.1016,               0.006931,               0.006931,               0.006931
                     96,                 1.2066,                0.73345,                 1.1172,                0.89818,                0.91331,                0.95689,                 0.6439,                  1.195,                0.60598,                 1.1114,               0.006898,               0.006898,               0.006898
                     97,                 1.1985,                0.72134,                 1.1081,                0.91317,                0.90712,                0.95955,                0.64999,                   1.18,                0.59336,                 1.0965,               0.006865,               0.006865,               0.006865
                     98,                 1.1884,                 0.7073,                 1.1076,                0.90461,                0.88235,                0.95321,                0.64119,                 1.1826,                0.61091,                 1.1061,               0.006832,               0.006832,               0.006832
                     99,                 1.2205,                 0.7396,                 1.1257,                0.93706,                0.87585,                0.95355,                0.64897,                 1.1609,                0.61498,                 1.0893,               0.006799,               0.006799,               0.006799
                    100,                 1.2059,                0.72956,                 1.1212,                0.93281,                 0.8597,                0.95229,                0.64294,                 1.1615,                0.60251,                 1.0911,               0.006766,               0.006766,               0.006766
                    101,                 1.1965,                0.71547,                 1.1105,                0.91212,                0.86765,                0.94538,                0.63834,                 1.1839,                0.61082,                 1.1059,               0.006733,               0.006733,               0.006733
                    102,                  1.204,                0.71869,                 1.1124,                0.88374,                0.89783,                0.95373,                0.64421,                 1.1738,                 0.6099,                 1.0955,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.1879,                0.71231,                 1.1087,                0.84398,                0.89783,                0.93737,                0.63114,                 1.1823,                0.62905,                 1.1063,               0.006667,               0.006667,               0.006667
                    104,                 1.1986,                0.72353,                   1.11,                0.94265,                0.86504,                0.95523,                0.65084,                 1.1581,                0.59694,                 1.0874,               0.006634,               0.006634,               0.006634
                    105,                 1.2038,                0.70404,                 1.1044,                0.91883,                0.86687,                0.95292,                0.63395,                 1.1724,                0.62141,                 1.0957,               0.006601,               0.006601,               0.006601
                    106,                 1.1846,                0.71342,                 1.0995,                0.90428,                0.89783,                0.95147,                0.64384,                 1.1452,                0.60118,                 1.0849,               0.006568,               0.006568,               0.006568
                    107,                 1.1884,                0.71246,                 1.1076,                0.91878,                0.89474,                0.95309,                0.65089,                 1.1312,                0.57585,                 1.0677,               0.006535,               0.006535,               0.006535
                    108,                 1.1936,                0.71343,                   1.11,                0.93874,                0.87926,                0.95848,                0.65012,                 1.1502,                0.57527,                 1.0867,               0.006502,               0.006502,               0.006502
                    109,                 1.1858,                0.71199,                 1.1001,                0.92489,                  0.915,                0.95707,                0.65676,                 1.1474,                0.57858,                 1.0904,               0.006469,               0.006469,               0.006469
                    110,                 1.1752,                0.68975,                 1.0906,                 0.8911,                0.91201,                0.95198,                0.65166,                 1.1509,                 0.5876,                 1.0807,               0.006436,               0.006436,               0.006436
                    111,                  1.171,                0.70587,                 1.0935,                0.93322,                0.89164,                0.95987,                0.65895,                  1.149,                0.58192,                 1.0927,               0.006403,               0.006403,               0.006403
                    112,                 1.1699,                0.69256,                  1.093,                 0.9202,                0.90712,                0.96225,                 0.6663,                 1.1289,                 0.5672,                 1.0768,                0.00637,                0.00637,                0.00637
                    113,                 1.1781,                0.70059,                 1.0976,                0.87372,                0.92879,                0.95892,                0.65876,                 1.1453,                 0.5729,                 1.0911,               0.006337,               0.006337,               0.006337
                    114,                 1.1916,                0.70198,                 1.1018,                0.93283,                0.90402,                0.95943,                0.65617,                 1.1469,                0.56951,                 1.0888,               0.006304,               0.006304,               0.006304
                    115,                 1.1749,                0.68714,                 1.0999,                0.88519,                0.90704,                0.95539,                0.65707,                  1.151,                0.58584,                 1.0847,               0.006271,               0.006271,               0.006271
                    116,                 1.1601,                0.67075,                 1.0846,                0.89318,                0.90602,                0.95086,                0.65172,                 1.1642,                0.60338,                 1.0874,               0.006238,               0.006238,               0.006238
                    117,                 1.1715,                0.69108,                 1.0963,                0.90551,                0.89011,                0.95009,                0.65752,                 1.1362,                0.58859,                 1.0745,               0.006205,               0.006205,               0.006205
                    118,                  1.171,                0.69252,                 1.0962,                0.93359,                0.87047,                0.95673,                0.64467,                 1.1742,                0.58183,                 1.1005,               0.006172,               0.006172,               0.006172
                    119,                 1.1589,                0.67506,                  1.083,                0.90004,                0.91993,                0.96198,                0.66129,                 1.1482,                0.55242,                 1.0814,               0.006139,               0.006139,               0.006139
                    120,                 1.1442,                0.68126,                 1.0799,                0.90761,                0.91641,                0.95102,                0.66488,                 1.0982,                0.56572,                 1.0575,               0.006106,               0.006106,               0.006106
                    121,                 1.1456,                0.67592,                 1.0819,                0.92085,                0.90093,                0.95769,                0.66123,                 1.1386,                0.56796,                 1.0801,               0.006073,               0.006073,               0.006073
                    122,                 1.1753,                0.68061,                 1.1006,                0.88268,                0.93808,                0.95867,                0.66764,                 1.1148,                0.55888,                 1.0715,                0.00604,                0.00604,                0.00604
                    123,                 1.1589,                0.67417,                 1.0926,                0.90276,                 0.9198,                0.95662,                0.66193,                 1.1282,                0.56972,                 1.0834,               0.006007,               0.006007,               0.006007
                    124,                  1.155,                0.67802,                 1.0899,                0.91108,                 0.9195,                0.96186,                0.66605,                 1.1394,                0.55988,                 1.0775,               0.005974,               0.005974,               0.005974
                    125,                 1.1628,                0.67612,                 1.0859,                0.91862,                0.90712,                0.95343,                0.66138,                  1.135,                0.55967,                 1.0719,               0.005941,               0.005941,               0.005941
                    126,                 1.1577,                0.66691,                 1.0781,                 0.9208,                0.89783,                0.96068,                 0.6728,                 1.1146,                0.54416,                 1.0669,               0.005908,               0.005908,               0.005908
                    127,                 1.1247,                0.65584,                 1.0752,                  0.935,                0.89164,                0.95659,                0.66758,                 1.1263,                0.56765,                 1.0663,               0.005875,               0.005875,               0.005875
                    128,                  1.154,                0.65678,                 1.0893,                 0.9058,                0.92286,                0.96175,                0.66282,                 1.1545,                0.56116,                 1.0813,               0.005842,               0.005842,               0.005842
                    129,                 1.1539,                0.67846,                 1.0887,                0.90222,                0.91415,                0.95567,                 0.6532,                 1.1611,                0.55535,                 1.0971,               0.005809,               0.005809,               0.005809
                    130,                 1.1437,                0.67753,                 1.0884,                0.88985,                0.91641,                0.95988,                0.65516,                 1.1537,                0.55936,                 1.0815,               0.005776,               0.005776,               0.005776
                    131,                 1.1506,                0.66605,                  1.086,                0.91492,                0.91022,                0.96445,                0.67492,                 1.1297,                0.54887,                 1.0735,               0.005743,               0.005743,               0.005743
                    132,                 1.1391,                0.65738,                  1.076,                0.89024,                0.92907,                0.96247,                0.66938,                 1.1358,                0.55405,                 1.0783,                0.00571,                0.00571,                0.00571
                    133,                 1.1466,                0.67646,                 1.0784,                0.89439,                0.89783,                0.95359,                0.64558,                 1.1551,                0.58091,                 1.0925,               0.005677,               0.005677,               0.005677
                    134,                  1.115,                0.63859,                 1.0729,                0.93222,                0.88545,                 0.9565,                0.66078,                 1.1158,                 0.5502,                 1.0877,               0.005644,               0.005644,               0.005644
                    135,                 1.1229,                0.65345,                 1.0762,                0.90986,                0.93751,                0.96522,                0.66989,                 1.1013,                0.54056,                 1.0682,               0.005611,               0.005611,               0.005611
                    136,                 1.1381,                0.65733,                 1.0751,                0.92024,                0.90402,                0.95733,                0.65976,                  1.138,                0.56333,                 1.0784,               0.005578,               0.005578,               0.005578
                    137,                 1.1295,                0.65491,                 1.0746,                0.91115,                0.91641,                0.96471,                0.67042,                  1.105,                0.53571,                 1.0674,               0.005545,               0.005545,               0.005545
                    138,                 1.1224,                0.66503,                 1.0792,                0.92064,                0.89791,                0.96124,                0.67116,                 1.1189,                0.54657,                 1.0789,               0.005512,               0.005512,               0.005512
                    139,                 1.1123,                0.65351,                 1.0692,                0.93305,                0.90612,                0.96607,                0.67406,                 1.1129,                0.53421,                 1.0661,               0.005479,               0.005479,               0.005479
                    140,                 1.1357,                0.67329,                  1.072,                0.91293,                0.89783,                0.96211,                0.65839,                 1.1378,                0.55694,                 1.0797,               0.005446,               0.005446,               0.005446
                    141,                 1.1094,                0.63956,                 1.0713,                0.93567,                0.91022,                0.96189,                0.66526,                 1.1116,                0.55387,                 1.0615,               0.005413,               0.005413,               0.005413
                    142,                 1.1226,                0.63968,                 1.0644,                0.96173,                0.89474,                0.96485,                0.67717,                 1.0814,                0.54327,                 1.0383,                0.00538,                0.00538,                0.00538
                    143,                 1.1351,                 0.6453,                 1.0699,                0.92228,                0.91849,                0.96135,                0.67066,                 1.1122,                0.52935,                 1.0563,               0.005347,               0.005347,               0.005347
                    144,                 1.1255,                 0.6349,                 1.0689,                0.91527,                0.89783,                   0.96,                 0.6725,                  1.113,                0.53282,                 1.0619,               0.005314,               0.005314,               0.005314
                    145,                 1.0977,                0.62835,                 1.0609,                0.91358,                 0.9226,                0.96817,                0.67886,                 1.1142,                0.52839,                 1.0662,               0.005281,               0.005281,               0.005281
                    146,                 1.1263,                0.64276,                 1.0774,                 0.9289,                0.88992,                0.96042,                0.66855,                 1.1299,                0.53313,                 1.0785,               0.005248,               0.005248,               0.005248
                    147,                  1.125,                0.64447,                 1.0634,                0.93749,                0.89164,                0.96273,                 0.6748,                 1.1159,                0.52845,                 1.0631,               0.005215,               0.005215,               0.005215
                    148,                 1.1081,                0.63163,                  1.062,                   0.93,                0.87307,                0.95079,                0.66422,                 1.1335,                0.54549,                 1.0678,               0.005182,               0.005182,               0.005182
                    149,                 1.1127,                0.63559,                 1.0684,                0.93095,                0.89474,                0.95377,                0.66756,                 1.1303,                0.55308,                 1.0679,               0.005149,               0.005149,               0.005149
                    150,                 1.1118,                0.63436,                 1.0642,                0.91476,                0.91022,                 0.9584,                 0.6801,                 1.1151,                0.53334,                 1.0675,               0.005116,               0.005116,               0.005116
                    151,                 1.1015,                0.63142,                 1.0563,                0.91143,                0.92388,                0.95856,                0.68084,                 1.1017,                 0.5298,                 1.0644,               0.005083,               0.005083,               0.005083
                    152,                 1.1023,                0.63558,                 1.0604,                0.92501,                0.91648,                0.95561,                0.67502,                 1.1033,                0.53852,                 1.0676,                0.00505,                0.00505,                0.00505
                    153,                 1.0852,                0.62194,                 1.0557,                0.91842,                0.90627,                0.95807,                0.67641,                 1.0978,                   0.52,                 1.0705,               0.005017,               0.005017,               0.005017
                    154,                 1.0814,                0.62732,                 1.0545,                0.88706,                0.94833,                0.95885,                0.67178,                 1.0972,                0.52672,                 1.0634,               0.004984,               0.004984,               0.004984
                    155,                 1.0937,                0.61748,                 1.0587,                0.92748,                 0.9195,                0.96144,                0.67428,                 1.0882,                0.53147,                 1.0556,               0.004951,               0.004951,               0.004951
                    156,                 1.1216,                0.63096,                 1.0719,                0.90676,                0.93333,                0.95935,                 0.6729,                 1.1031,                0.52748,                 1.0574,               0.004918,               0.004918,               0.004918
